country	correct_ratio_per_question_range	gender_bins	international_rank	question	correct_ratio_per_question	correct_ratio_per_question_female	correct_ratio_per_question_male	content_domain	cognitive_domain	topic_area	question_type	question_rank	diff_male_female	label	gender_bins_order	correct_ratio_per_question_range_order
kaz	31-40	(-0.0533,-0.0338]	7	M042197	0.3866279069767442	0.40634005763688763	0.36656891495601174	Algebra	Reasoning	Relationships and Functions	Free Response	179	-0.03977114268087589	Rule to get terms in the pattern	7	5
kaz	31-40	(-0.0533,-0.0338]	7	M062143	0.3850574712643678	0.403954802259887	0.3654970760233918	Number	Reasoning	Ratio, Proportion and Percent	Free Response	181	-0.03845772623649518	Number of girls in a class given boys:girls	6	6
kaz	31-40	(-0.0338,-0.0142]	7	M052422B	0.367816091954023	0.3835227272727273	0.35174418604651164	Data and Chance	Applying	Chance	Multiple Choice	183	-0.03177854122621565	Red color on the spinners	5	7
kaz	31-40	(-0.0338,-0.0142]	7	M052105	0.3160919540229885	0.33126934984520123	0.30294906166219837	Algebra	Applying	Relationships and Functions	Free Response	195	-0.028320288183002862	Which slope has a greater value	4	8
kaz	31-40	(-0.0338,-0.0142]	7	M062288	0.3879310344827586	0.39759036144578314	0.3791208791208791	Geometry	Applying	Location and Movement	Free Response	178	-0.01846948232490403	Find vertices of Trapezoids M and N	6	9
kaz	31-40	(-0.0142,0.00538]	7	M062115	0.332378223495702	0.33630952380952384	0.3287292817679558	Data and Chance	Applying	Chance	Multiple Choice	193	-0.007580242041568042	Marble maze with intersections	3	10
kaz	31-40	(-0.0142,0.00538]	7	M062132B	0.3864942528735632	0.39039039039039036	0.38292011019283745	Data and Chance	Applying	Chance	Multiple Choice	180	-0.007470280197552914	Mobile phone factory - expected vs. actual faulty	4	11
kaz	31-40	(-0.0142,0.00538]	7	M062027	0.38936781609195403	0.38738738738738737	0.39118457300275483	Algebra	Reasoning	Relationships and Functions	Free Response	177	0.00379718561536746	y-value in table of points on straight line	5	12
kaz	31-40	(0.00538,0.0249]	7	M062151	0.3424068767908309	0.3392857142857143	0.3453038674033149	Number	Reasoning	Ratio, Proportion and Percent	Free Response	189	0.006018153117600622	Number of cups of water to fill 3 pitchers	6	13
kaz	31-40	(0.00538,0.0249]	7	M062250B	0.3366477272727273	0.3323170731707317	0.3404255319148936	Geometry	Applying	Geometric Measurement	Free Response	192	0.008108458744161884	Julia's hexagon box - blue paper for sides	4	14
kaz	31-40	(0.00538,0.0249]	7	M062351	0.3290229885057471	0.3183183183183183	0.33884297520661155	Algebra	Knowing	Relationships and Functions	Multiple Choice	194	0.020524656888293247	Identify line with positive slope	3	15
kaz	31-40	(0.00538,0.0249]	7	M062212	0.33810888252148996	0.3273809523809524	0.34806629834254144	Number	Applying	Fractions, Decimals, and Integers	Multiple Choice	191	0.020685345961589052	Four containers partially filled with water	5	16
kaz	31-40	(0.0249,0.0445]	7	M062346	0.3538681948424069	0.33630952380952384	0.3701657458563536	Number	Applying	Ratio, Proportion and Percent	Free Response	186	0.033856222046829754	Explain which brand has cheaper price per battery	6	17
kaz	31-40	(0.0445,0.0641]	7	M042302B	0.3696883852691218	0.34011627906976744	0.39779005524861877	Number	Applying	Whole Numbers	Free Response	182	0.05767377617885133	Pay after first year	2	18
kaz	31-40	(0.0445,0.0641]	7	M062246	0.3590844062947067	0.32763532763532766	0.39080459770114945	Geometry	Reasoning	Geometric Measurement	Multiple Choice	185	0.06316927006582179	Rami's tiles - 2 pairs with same perimeter	1	19
kaz	31-40	(0.0641,0.0837]	7	M042252	0.3594864479315264	0.3211267605633803	0.3988439306358382	Data and Chance	Applying	Data Interpretation	Multiple Choice	184	0.07771717007245788	Speed time graph	1	20
kaz	41-50	(-0.19,-0.171]	7	M052421	0.48633093525179855	0.5777126099706745	0.3983050847457627	Data and Chance	Reasoning	Characteristics of Data Sets	Free Response	132	-0.17940752522491182	Explain why Pat is correct	1	1
kaz	41-50	(-0.112,-0.0925]	7	M062241	0.43103448275862066	0.4879518072289157	0.3791208791208791	Algebra	Applying	Relationships and Functions	Free Response	163	-0.10883092810803657	Roy's phone business - equation for y	1	2
kaz	41-50	(-0.0925,-0.0729]	7	M062056	0.49426934097421205	0.5416666666666666	0.45027624309392267	Algebra	Knowing	Expressions and Operations	Free Response	130	-0.09139042357274396	Write the expression with x and y in simplest form	5	3
kaz	41-50	(-0.0925,-0.0729]	7	M042019	0.4055232558139535	0.44668587896253603	0.36363636363636365	Number	Knowing	Whole Numbers	Free Response	173	-0.08304951532617239	Approximate the sum	2	4
kaz	41-50	(-0.0925,-0.0729]	7	M042023	0.42151162790697677	0.45821325648414984	0.3841642228739003	Number	Applying	Fractions, Decimals, and Integers	Free Response	169	-0.07404903361024956	Which is larger 7/12 or 2/3	3	5
kaz	41-50	(-0.0925,-0.0729]	7	M062173	0.44971264367816094	0.4879518072289157	0.41483516483516486	Geometry	Reasoning	Geometric Shapes	Free Response	155	-0.07311664239375082	Find angle x on a folded piece of paper	4	6
kaz	41-50	(-0.0729,-0.0533]	7	M062345A	0.4799426934097421	0.5148809523809523	0.44751381215469616	Data and Chance	Applying	Characteristics of Data Sets	Free Response	141	-0.06736714022625617	Fishing spots - calculate mean and median	6	7
kaz	41-50	(-0.0729,-0.0533]	7	M052087	0.4287769784172662	0.4604105571847507	0.3983050847457627	Algebra	Applying	Equations and Inequalities	Free Response	166	-0.06210547243898801	Solve for simultaneous equations	5	8
kaz	41-50	(-0.0533,-0.0338]	7	M042080B	0.4636627906976744	0.4899135446685879	0.436950146627566	Algebra	Knowing	Expressions and Operations	Free Response	150	-0.0529633980410219	What is a-b	8	9
kaz	41-50	(-0.0533,-0.0338]	7	M062105	0.47844827586206895	0.5030120481927711	0.45604395604395603	Algebra	Reasoning	Equations and Inequalities	Free Response	142	-0.04696809214881509	Area of rectangle with sides x and 2x + 1	10	10
kaz	41-50	(-0.0533,-0.0338]	7	M052125	0.46418338108882523	0.4824561403508772	0.44662921348314605	Number	Reasoning	Whole Numbers	Multiple Choice	149	-0.035826926867731146	Multiples of 3	9	11
kaz	41-50	(-0.0533,-0.0338]	7	M052036	0.4956896551724138	0.5139318885448917	0.47989276139410186	Geometry	Applying	Geometric Measurement	Free Response	129	-0.03403912715078983	Draw an angle ABC of 135 degrees	11	12
kaz	41-50	(-0.0338,-0.0142]	7	M062350	0.44126074498567336	0.4583333333333333	0.425414364640884	Algebra	Applying	Relationships and Functions	Multiple Choice	159	-0.03291896869244931	Given point and slope, select collinear point	7	13
kaz	41-50	(-0.0338,-0.0142]	7	M042229B	0.45058139534883723	0.46397694524495675	0.436950146627566	Algebra	Knowing	Equations and Inequalities	Free Response	154	-0.027026798617390768	Length of longest side of triangle	9	14
kaz	41-50	(-0.0338,-0.0142]	7	M052078	0.4698275862068966	0.47987616099071206	0.46112600536193027	Number	Applying	Ratio, Proportion and Percent	Multiple Choice	146	-0.018750155628781795	Percentage of money John saves	10	15
kaz	41-50	(-0.0338,-0.0142]	7	M052021	0.4454022988505747	0.45454545454545453	0.436046511627907	Number	Reasoning	Whole Numbers	Free Response	157	-0.018498942917547556	Complete TV game show table	8	16
kaz	41-50	(-0.0142,0.00538]	7	M062341	0.4289772727272727	0.43597560975609756	0.4228723404255319	Algebra	Knowing	Relationships and Functions	Multiple Choice	165	-0.013103269330565659	Slope of line y=3x-1	8	17
kaz	41-50	(-0.0142,0.00538]	7	M052215	0.4633093525179856	0.46920821114369504	0.4576271186440678	Number	Knowing	Fractions, Decimals, and Integers	Free Response	151	-0.011581092499627244	Fraction of diagram shaded	10	18
kaz	41-50	(-0.0142,0.00538]	7	M062120	0.4133522727272727	0.4176829268292683	0.4095744680851064	Data and Chance	Knowing	Chance	Multiple Choice	172	-0.008108458744161884	Umut picks marbles without replacement	6	19
kaz	41-50	(-0.0142,0.00538]	7	M052041	0.48074179743223966	0.4820359281437126	0.47956403269754766	Geometry	Reasoning	Geometric Shapes	Free Response	139	-0.00247189544616494	Height of the building	11	20
kaz	41-50	(-0.0142,0.00538]	7	M052170	0.48074179743223966	0.4820359281437126	0.47956403269754766	Data and Chance	Applying	Characteristics of Data Sets	Multiple Choice	140	-0.00247189544616494	List with specified mean and range	12	21
kaz	41-50	(-0.0142,0.00538]	7	M062286	0.43061516452074394	0.4301994301994302	0.43103448275862066	Geometry	Applying	Geometric Measurement	Free Response	164	8.350525591904745e-4	Show Kerry how to find area of an irregular shape	9	22
kaz	41-50	(-0.0142,0.00538]	7	M062040	0.48563218390804597	0.48493975903614456	0.48626373626373626	Geometry	Applying	Geometric Measurement	Multiple Choice	133	0.0013239772275916994	Estimate area of irregular shape on 1 cm grid	14	23
kaz	41-50	(-0.0142,0.00538]	7	M062192	0.48295454545454547	0.4817073170731707	0.48404255319148937	Geometry	Applying	Geometric Shapes	Free Response	136	0.002335236118318651	Distance from base of ladder to base of building	13	24
kaz	41-50	(-0.0142,0.00538]	7	M062170	0.42329545454545453	0.42073170731707316	0.425531914893617	Geometry	Reasoning	Geometric Shapes	Free Response	168	0.004800207576543869	Fill in table for number of faces coated with paint	7	25
kaz	41-50	(0.00538,0.0249]	7	M042093	0.40226628895184136	0.39825581395348836	0.40607734806629836	Algebra	Applying	Expressions and Operations	Free Response	176	0.007821534112810002	Temperature at mountain top	7	26
kaz	41-50	(0.00538,0.0249]	7	M052083	0.4369627507163324	0.4327485380116959	0.4410112359550562	Geometry	Applying	Geometric Measurement	Multiple Choice	161	0.00826269794336032	Surface area of the prism	10	27
kaz	41-50	(0.00538,0.0249]	7	M062139	0.4525862068965517	0.44744744744744747	0.4573002754820937	Number	Applying	Whole Numbers	Free Response	153	0.00985282803464621	Number of biscuits Marina keeps for herself	11	28
kaz	41-50	(0.00538,0.0249]	7	M062152	0.4755747126436782	0.4689265536723164	0.4824561403508772	Number	Applying	Whole Numbers	Free Response	144	0.013529586678560801	Least number of crates for Harry's apples	13	29
kaz	41-50	(0.00538,0.0249]	7	M062002	0.48419540229885055	0.4759036144578313	0.49175824175824173	Number	Reasoning	Whole Numbers	Free Response	134	0.01585462730041043	Fill in boxes to make the smallest product	15	30
kaz	41-50	(0.00538,0.0249]	7	M062149	0.4827586206896552	0.47289156626506024	0.49175824175824173	Algebra	Applying	Expressions and Operations	Multiple Choice	137	0.018866675493181495	Identify expression to calculate Robin's earnings	14	31
kaz	41-50	(0.00538,0.0249]	7	M042074A	0.47218259629101283	0.4619718309859155	0.48265895953757226	Algebra	Reasoning	Relationships and Functions	Free Response	145	0.020687128551656775	Circles for patterns 4 & 30	12	32
kaz	41-50	(0.00538,0.0249]	7	M042164	0.4263456090651558	0.41569767441860467	0.43646408839779005	Data and Chance	Reasoning	Data Interpretation	Free Response	167	0.020766413979185383	Agree/disagree with the salesman	9	33
kaz	41-50	(0.00538,0.0249]	7	M062123B	0.4209770114942529	0.40963855421686746	0.43131868131868134	Data and Chance	Applying	Characteristics of Data Sets	Multiple Choice	170	0.021680127101813884	Relay race - mean time when 2 runners improve	8	34
kaz	41-50	(0.0249,0.0445]	7	M052115	0.4460431654676259	0.4310850439882698	0.4604519774011299	Data and Chance	Applying	Data Interpretation	Multiple Choice	156	0.02936693341286012	Raspberry as favorite flavor	10	35
kaz	41-50	(0.0249,0.0445]	7	M052208	0.40431654676258993	0.3870967741935484	0.4209039548022599	Geometry	Reasoning	Geometric Measurement	Multiple Choice	174	0.03380718060871152	Number of cubes that fit in a box	7	36
kaz	41-50	(0.0249,0.0445]	7	M062214	0.43607954545454547	0.4176829268292683	0.4521276595744681	Number	Applying	Fractions, Decimals, and Integers	Free Response	162	0.034444732745199824	Ahmed buys ice cream and a book	8	37
kaz	41-50	(0.0249,0.0445]	7	M062124	0.4449213161659514	0.42735042735042733	0.46264367816091956	Data and Chance	Knowing	Chance	Multiple Choice	158	0.03529325081049223	Chance Clara picks a blue marble	9	38
kaz	41-50	(0.0249,0.0445]	7	M062237	0.4663805436337625	0.4472934472934473	0.48563218390804597	Algebra	Applying	Equations and Inequalities	Free Response	147	0.03833873661459869	Solve system of equations for x and y	11	39
kaz	41-50	(0.0249,0.0445]	7	M052418A	0.4885386819484241	0.4678362573099415	0.5084269662921348	Data and Chance	Applying	Data Interpretation	Multiple Choice	131	0.0405907089821933	Liv's smartphone use	13	40
kaz	41-50	(0.0249,0.0445]	7	M062111B	0.47639484978540775	0.45584045584045585	0.49712643678160917	Number	Applying	Ratio, Proportion and Percent	Free Response	143	0.04128598094115332	Flowers Maria sold - total number	12	41
kaz	41-50	(0.0445,0.0641]	7	M062320	0.4410919540229885	0.4180790960451977	0.4649122807017544	Data and Chance	Applying	Data Interpretation	Multiple Choice	160	0.04683318465655667	Fishing histogram - proportion of fish released	4	42
kaz	41-50	(0.0445,0.0641]	7	M052174A	0.40229885057471265	0.3684210526315789	0.4316353887399464	Number	Applying	Whole Numbers	Free Response	175	0.06321433610836746	How many kilocalories used	3	43
kaz	41-50	(0.0641,0.0837]	7	M042302A	0.46458923512747874	0.43023255813953487	0.4972375690607735	Number	Applying	Whole Numbers	Free Response	148	0.06700501092123862	Cost of phone for 1 year	4	44
kaz	41-50	(0.0641,0.0837]	7	M052204	0.4618705035971223	0.4222873900293255	0.5	Number	Knowing	Whole Numbers	Multiple Choice	152	0.07771260997067447	Which is a prime number	3	45
kaz	41-50	(0.0641,0.0837]	7	M042268	0.4830028328611898	0.4418604651162791	0.5220994475138122	Geometry	Reasoning	Geometric Shapes	Multiple Choice	135	0.08023898239753313	Area of the triangle ABC	5	46
kaz	41-50	(0.0641,0.0837]	7	M062146	0.4161931818181818	0.3719512195121951	0.45478723404255317	Number	Applying	Ratio, Proportion and Percent	Multiple Choice	171	0.08283601453035805	Find percent of fir trees in a park given a ratio	2	47
kaz	41-50	(0.0837,0.103]	7	M062183	0.4821173104434907	0.43304843304843305	0.5316091954022989	Geometry	Applying	Location and Movement	Free Response	138	0.09856076235386585	Draw the reflection of shaded object over the line	1	48
kaz	51-60	(-0.0925,-0.0729]	7	M042248	0.5828488372093024	0.6282420749279539	0.5366568914956011	Algebra	Knowing	Equations and Inequalities	Free Response	79	-0.09158518343235278	What is the value of n	9	1
kaz	51-60	(-0.0925,-0.0729]	7	M062078	0.5487106017191977	0.5952380952380952	0.505524861878453	Algebra	Reasoning	Equations and Inequalities	Free Response	104	-0.08971323335964221	Given perimeter of triangle ABC find length of AB	8	2
kaz	51-60	(-0.0925,-0.0729]	7	M052068	0.5122302158273381	0.5542521994134897	0.4717514124293785	Algebra	Knowing	Expressions and Operations	Multiple Choice	119	-0.08250078698411117	Identify an equivalent expression	7	3
kaz	51-60	(-0.0925,-0.0729]	7	M062084	0.5100574712643678	0.5495495495495496	0.4738292011019284	Algebra	Knowing	Equations and Inequalities	Multiple Choice	122	-0.07572034844762121	Solve the inequality with y	6	4
kaz	51-60	(-0.0729,-0.0533]	7	M052130	0.5445402298850575	0.5820433436532507	0.5120643431635389	Algebra	Knowing	Expressions and Operations	Multiple Choice	106	-0.06997900048971184	Equivalent algebraic expression	9	5
kaz	51-60	(-0.0729,-0.0533]	7	M042243	0.5755813953488372	0.6080691642651297	0.5425219941348973	Algebra	Knowing	Expressions and Operations	Multiple Choice	86	-0.06554717013023237	Which equation is satisfied	13	6
kaz	51-60	(-0.0729,-0.0533]	7	M052092	0.5959885386819485	0.6286549707602339	0.5646067415730337	Algebra	Applying	Relationships and Functions	Multiple Choice	73	-0.06404822918720021	Graph of y = 2x	16	7
kaz	51-60	(-0.0729,-0.0533]	7	M042229A	0.5218023255813954	0.553314121037464	0.4897360703812317	Algebra	Applying	Equations and Inequalities	Free Response	118	-0.06357805065623234	Write an equation to find x	7	8
kaz	51-60	(-0.0729,-0.0533]	7	M052006	0.5877318116975749	0.6197604790419161	0.55858310626703	Number	Reasoning	Whole Numbers	Multiple Choice	77	-0.06117737277488611	Which statement about x is true	15	9
kaz	51-60	(-0.0729,-0.0533]	7	M062317	0.5229226361031518	0.5535714285714286	0.494475138121547	Algebra	Knowing	Relationships and Functions	Free Response	117	-0.05909629044988163	Points on a parabola graph - fill in table	8	10
kaz	51-60	(-0.0729,-0.0533]	7	M042229Z	0.5712209302325582	0.5994236311239193	0.5425219941348973	Algebra	Applying	Equations and Inequalities	Free Response	89	-0.05690163698902195	Write an equation to find x (DERIVED)	12	11
kaz	51-60	(-0.0729,-0.0533]	7	M062171	0.5804597701149425	0.6073446327683616	0.5526315789473685	Geometry	Knowing	Location and Movement	Multiple Choice	83	-0.05471305382099312	Shaded square reflected over the line XY	14	12
kaz	51-60	(-0.0729,-0.0533]	7	M052024	0.5659025787965616	0.5935672514619883	0.5393258426966292	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	92	-0.0542414087653591	Octagon with equivalent shading	11	13
kaz	51-60	(-0.0729,-0.0533]	7	M052095	0.5502873563218391	0.5767045454545454	0.5232558139534884	Number	Knowing	Fractions, Decimals, and Integers	Free Response	102	-0.053448731501057	Complete the fraction sequence	10	14
kaz	51-60	(-0.0533,-0.0338]	7	M052034	0.5517241379310345	0.5758513931888545	0.5308310991957105	Number	Knowing	Fractions, Decimals, and Integers	Multiple Choice	100	-0.045020293993144	Fraction wanting to go on a trip	13	15
kaz	51-60	(-0.0533,-0.0338]	7	M052047	0.5948275862068966	0.6164772727272727	0.5726744186046512	Geometry	Applying	Geometric Shapes	Free Response	74	-0.043802854122621526	Value of angle y in a triangle	16	16
kaz	51-60	(-0.0533,-0.0338]	7	M042050	0.5934379457917262	0.6140845070422535	0.5722543352601156	Algebra	Knowing	Expressions and Operations	Free Response	75	-0.04183017178213788	Value of the expression	15	17
